Step,T_CE,T_Acc,T_Res,V_CE,V_Acc,V_Res,E_CE,E_Acc,E_Res,Time
102500,0.09287477422237396,0.96936,48468.0,,,,0.8015963123321533,0.7928,7928.0,5318.459625005722
103000,0.0903684757912159,0.97014,48507.0,,,,0.8323299110412598,0.7956,7956.0,5344.435487985611
103500,0.09086404249191284,0.97126,48563.0,,,,0.7704790088653565,0.7999,7999.0,5370.403255939484
104000,0.08558408725261689,0.97226,48613.0,,,,0.8095853649139404,0.7992,7992.0,5396.374752044678
104500,0.08742574809789658,0.972,48600.0,,,,0.8377698921203613,0.7923,7923.0,5422.3771250247955
105000,0.08690288977861405,0.97074,48537.0,,,,0.8373056888580322,0.7933,7933.0,5448.388603925705
105500,0.09111069221019745,0.9703,48515.0,,,,0.8085501609802246,0.7937,7937.0,5474.37473988533
106000,0.08907495313882828,0.97084,48542.0,,,,0.8090969680786133,0.7947,7947.0,5500.401517868042
106500,0.08403154830455781,0.97282,48641.0,,,,0.7922244316101075,0.7978,7978.0,5526.398118019104
107000,0.08655094610214234,0.97238,48619.0,,,,0.8352363147735595,0.7861,7861.0,5552.3904049396515
107500,0.08565319415211678,0.97208,48604.0,,,,0.7954884181976318,0.7932,7932.0,5578.378253936768
108000,0.08334929215312004,0.9729,48645.0,,,,0.7950698596954345,0.8018,8018.0,5604.377613067627
108500,0.0841925809442997,0.97312,48656.0,,,,0.8195703361511231,0.7965,7965.0,5630.355485916138
109000,0.08538724352121353,0.97194,48597.0,,,,0.8108118816375732,0.7933,7933.0,5656.389949083328
109500,0.09119042145013809,0.9706,48530.0,,,,0.7868221202850342,0.7945,7945.0,5682.385786056519
110000,0.08399037618041039,0.97256,48628.0,,,,0.8320785346984864,0.7889,7889.0,5708.364456892014
110500,0.08924900634765626,0.97044,48522.0,,,,0.7689229656219483,0.7971,7971.0,5734.395976066589
111000,0.082692244079113,0.9724,48620.0,,,,0.782911515045166,0.7978,7978.0,5760.395925045013
111500,0.08488612527370452,0.97182,48591.0,,,,0.8167191143035889,0.7972,7972.0,5786.38422203064
112000,0.08620448988556861,0.9715,48575.0,,,,0.8129410457611084,0.794,7940.0,5812.37038898468
112500,0.08281782299757004,0.97264,48632.0,,,,0.787054411315918,0.7984,7984.0,5838.446667909622
113000,0.08316659067869187,0.9727,48635.0,,,,0.8081362037658691,0.7961,7961.0,5864.453204870224
113500,0.07804190965533256,0.97432,48716.0,,,,0.7966961265563964,0.7988,7988.0,5890.444211006165
114000,0.08335623294591904,0.97322,48661.0,,,,0.8174742538452149,0.7904,7904.0,5916.454745054245
114500,0.083158522670269,0.97312,48656.0,,,,0.7773091190338135,0.8011,8011.0,5942.46110701561
115000,0.07813905148267745,0.9749,48745.0,,,,0.8119813499450683,0.7977,7977.0,5968.48152589798
115500,0.07927033280611039,0.97392,48696.0,,,,0.8077320381164551,0.8009,8009.0,5994.49577999115
116000,0.07995004188656807,0.97372,48686.0,,,,0.7879243343353272,0.7982,7982.0,6020.508950948715
116500,0.07897820622444153,0.9739,48695.0,,,,0.8201946189880371,0.793,7930.0,6046.5073120594025
117000,0.08412191920757293,0.97288,48644.0,,,,0.8008583976745606,0.7952,7952.0,6072.531095981598
117500,0.08576583139538765,0.97238,48619.0,,,,0.7657021209716797,0.8022,8022.0,6098.554744958878
118000,0.08191000010848046,0.97354,48677.0,,,,0.8054415802001953,0.7989,7989.0,6124.608357906342
118500,0.07980080012440681,0.97438,48719.0,,,,0.8131924987792969,0.7959,7959.0,6150.598484039307
119000,0.08548963617563247,0.972,48600.0,,,,0.8166793964385987,0.7982,7982.0,6176.623617887497
119500,0.081377065076828,0.97402,48701.0,,,,0.8102198455810546,0.7971,7971.0,6202.671715974808
120000,0.08261761446595192,0.97326,48663.0,,,,0.8173707126617432,0.7942,7942.0,6228.71822810173
120500,0.08105337654590607,0.97354,48677.0,,,,0.834258401107788,0.7899,7899.0,6254.7580189704895
121000,0.08181994211912155,0.9728,48640.0,,,,0.7932405517578125,0.7997,7997.0,6280.778305053711
