Step,T_CE,T_Acc,T_Res,V_CE,V_Acc,V_Res,E_CE,E_Acc,E_Res,Time
173500,0.011982870546579361,0.99984,49992.0,0.0634343970477581,0.9815,9815.0,0.055655393040180204,0.9819,9819.0,13980.579410076141
174000,0.011982867775559425,0.99984,49992.0,0.06343439136743545,0.9815,9815.0,0.05565539418458939,0.9819,9819.0,14020.776234149933
174500,0.011982865814566613,0.99984,49992.0,0.06343438993096352,0.9815,9815.0,0.05565539548099041,0.9819,9819.0,14060.934204101562
175000,0.011982864685058594,0.99984,49992.0,0.06343438980579376,0.9815,9815.0,0.05565539561510086,0.9819,9819.0,14101.091902017593
175500,0.01198286282479763,0.99984,49992.0,0.0634343894958496,0.9815,9815.0,0.0556553952395916,0.9819,9819.0,14141.26162815094
176000,0.011982861388921738,0.99984,49992.0,0.06343438577651977,0.9815,9815.0,0.0556553982257843,0.9819,9819.0,14181.555562973022
176500,0.011982860780358314,0.99984,49992.0,0.06343438811898232,0.9815,9815.0,0.05565539649128914,0.9819,9819.0,14221.853671073914
177000,0.011982859137654305,0.99984,49992.0,0.06343438810706138,0.9815,9815.0,0.055655396676063534,0.9819,9819.0,14262.142863988876
177500,0.011982857901453972,0.99984,49992.0,0.06343438594341277,0.9815,9815.0,0.05565539472103119,0.9819,9819.0,14302.401888132095
178000,0.011982856950759888,0.99984,49992.0,0.06343438390493393,0.9815,9815.0,0.05565539412498474,0.9819,9819.0,14342.586837053299
178500,0.01198285611152649,0.99984,49992.0,0.06343438187837601,0.9815,9815.0,0.05565539227128029,0.9819,9819.0,14382.26377916336
179000,0.011982854686379432,0.99984,49992.0,0.06343437867164611,0.9815,9815.0,0.05565539038181305,0.9819,9819.0,14421.913460969925
179500,0.011982853681445122,0.99984,49992.0,0.06343438231945038,0.9815,9815.0,0.055655391877889634,0.9819,9819.0,14461.687495946884
180000,0.01198285262823105,0.99984,49992.0,0.06343437807559967,0.9815,9815.0,0.0556553916990757,0.9819,9819.0,14501.389508962631
180500,0.01198285181581974,0.99984,49992.0,0.0634343761920929,0.9815,9815.0,0.055655392318964006,0.9819,9819.0,14541.521739006042
181000,0.011982851293683053,0.99984,49992.0,0.06343437693119049,0.9815,9815.0,0.05565539108514786,0.9819,9819.0,14581.203665018082
181500,0.011982850561141968,0.99984,49992.0,0.06343437795639038,0.9815,9815.0,0.05565539232492447,0.9819,9819.0,14621.116124153137
182000,0.011982850053906442,0.99984,49992.0,0.06343437688350677,0.9815,9815.0,0.05565538949966431,0.9819,9819.0,14661.066000938416
182500,0.01198284951210022,0.99984,49992.0,0.06343437594771385,0.9815,9815.0,0.05565539148449898,0.9819,9819.0,14701.115870952606
183000,0.011982848333716392,0.99984,49992.0,0.06343437435626983,0.9815,9815.0,0.05565539026260376,0.9819,9819.0,14741.425212144852
183500,0.011982848360538482,0.99984,49992.0,0.06343437367677689,0.9815,9815.0,0.055655390214920046,0.9819,9819.0,14781.721940040588
184000,0.011982847799062729,0.99984,49992.0,0.06343437265157699,0.9815,9815.0,0.05565539044737816,0.9819,9819.0,14821.978907108307
184500,0.011982847543358802,0.99984,49992.0,0.06343437021970749,0.9815,9815.0,0.05565538957715035,0.9819,9819.0,14862.236420154572
185000,0.011982846907973289,0.99984,49992.0,0.06343437091708183,0.9815,9815.0,0.05565538753271103,0.9819,9819.0,14902.465897083282
185500,0.011982846713662147,0.99984,49992.0,0.06343437076807022,0.9815,9815.0,0.05565538846254349,0.9819,9819.0,14942.748615026474
186000,0.011982845970988273,0.99984,49992.0,0.06343436884284019,0.9815,9815.0,0.05565538889169693,0.9819,9819.0,14983.041314125061
186500,0.011982845802903175,0.99984,49992.0,0.06343436968922615,0.9815,9815.0,0.05565538731217384,0.9819,9819.0,15023.399471998215
187000,0.011982845507264138,0.99984,49992.0,0.06343436930179595,0.9815,9815.0,0.05565538840293884,0.9819,9819.0,15063.610842943192
187500,0.011982845159173012,0.99984,49992.0,0.0634343683719635,0.9815,9815.0,0.05565538687705994,0.9819,9819.0,15103.88550901413
188000,0.011982844825983047,0.99984,49992.0,0.06343436850309372,0.9815,9815.0,0.05565538626909256,0.9819,9819.0,15144.165461063385
188500,0.011982844523787499,0.99984,49992.0,0.06343436671495438,0.9815,9815.0,0.05565538653731346,0.9819,9819.0,15184.474523067474
189000,0.01198284445822239,0.99984,49992.0,0.06343436965942383,0.9815,9815.0,0.05565538806915283,0.9819,9819.0,15224.681900978088
189500,0.01198284387588501,0.99984,49992.0,0.063434367197752,0.9815,9815.0,0.05565538644790649,0.9819,9819.0,15264.961688995361
190000,0.011982843694090844,0.99984,49992.0,0.06343436731696128,0.9815,9815.0,0.055655385565757755,0.9819,9819.0,15305.220268011093
190500,0.011982843665480613,0.99984,49992.0,0.06343436728715897,0.9815,9815.0,0.05565538660287857,0.9819,9819.0,15345.944123983383
191000,0.011982843626141548,0.99984,49992.0,0.06343436723351478,0.9815,9815.0,0.05565538686513901,0.9819,9819.0,15386.2270860672
191500,0.01198284331202507,0.99984,49992.0,0.06343436688482762,0.9815,9815.0,0.05565538631677627,0.9819,9819.0,15426.522242069244
192000,0.011982843160629272,0.99984,49992.0,0.06343436708450317,0.9815,9815.0,0.055655385440588,0.9819,9819.0,15466.842892169952
192500,0.011982842824459076,0.99984,49992.0,0.0634343658208847,0.9815,9815.0,0.055655386048555376,0.9819,9819.0,15507.151268005371
193000,0.011982842788100242,0.99984,49992.0,0.06343436614274979,0.9815,9815.0,0.05565538714528084,0.9819,9819.0,15547.506900072098
193500,0.011982842770814895,0.99984,49992.0,0.06343436534404755,0.9815,9815.0,0.05565538575351238,0.9819,9819.0,15587.862090110779
194000,0.011982842542529105,0.99984,49992.0,0.06343436527252197,0.9815,9815.0,0.055655385226011274,0.9819,9819.0,15628.206513166428
194500,0.01198284253537655,0.99984,49992.0,0.06343436486124993,0.9815,9815.0,0.05565538601875305,0.9819,9819.0,15668.592363119125
195000,0.011982842600345612,0.99984,49992.0,0.06343436508774758,0.9815,9815.0,0.05565538555979729,0.9819,9819.0,15708.925783157349
195500,0.011982842344641685,0.99984,49992.0,0.06343436568081379,0.9815,9815.0,0.05565538529753685,0.9819,9819.0,15749.211652040482
196000,0.011982842165231706,0.99984,49992.0,0.06343436507880687,0.9815,9815.0,0.05565538479685783,0.9819,9819.0,15789.528850078583
196500,0.01198284200847149,0.99984,49992.0,0.06343436499238014,0.9815,9815.0,0.05565538532137871,0.9819,9819.0,15829.901659965515
197000,0.011982842173576355,0.99984,49992.0,0.06343436418771743,0.9815,9815.0,0.055655386126041415,0.9819,9819.0,15870.134912967682
197500,0.011982842050790787,0.99984,49992.0,0.06343436492085457,0.9815,9815.0,0.05565538473129272,0.9819,9819.0,15910.432703018188
198000,0.011982841935753823,0.99984,49992.0,0.06343436589241028,0.9815,9815.0,0.055655386379361155,0.9819,9819.0,15950.74525308609
198500,0.011982841957211495,0.99984,49992.0,0.06343436475992202,0.9815,9815.0,0.055655385661125184,0.9819,9819.0,15991.04902601242
199000,0.011982841789126395,0.99984,49992.0,0.06343436595201492,0.9815,9815.0,0.0556553850710392,0.9819,9819.0,16031.427399158478
199500,0.011982841871380805,0.99984,49992.0,0.06343436520695686,0.9815,9815.0,0.05565538640618324,0.9819,9819.0,16071.774068117142
200000,0.01198284171462059,0.99984,49992.0,0.06343436464071274,0.9815,9815.0,0.05565538482069969,0.9819,9819.0,16112.073268175125
200500,0.011982841427326203,0.99984,49992.0,0.0634343645453453,0.9815,9815.0,0.05565538520812988,0.9819,9819.0,16152.868736982346
201000,0.011982841761112212,0.99984,49992.0,0.06343436501026153,0.9815,9815.0,0.05565538537502289,0.9819,9819.0,16193.127643108368
201500,0.011982841567397118,0.99984,49992.0,0.06343436449766159,0.9815,9815.0,0.05565538550615311,0.9819,9819.0,16233.35792708397
202000,0.011982841416597367,0.99984,49992.0,0.06343436537086963,0.9815,9815.0,0.055655385679006575,0.9819,9819.0,16273.655607938766
202500,0.011982841286063195,0.99984,49992.0,0.0634343648672104,0.9815,9815.0,0.055655385053157806,0.9819,9819.0,16314.064141988754
203000,0.011982841244339943,0.99984,49992.0,0.06343436539173126,0.9815,9815.0,0.055655384582281114,0.9819,9819.0,16354.391741037369
203500,0.011982841346859932,0.99984,49992.0,0.0634343652665615,0.9815,9815.0,0.055655385065078736,0.9819,9819.0,16394.753654956818
204000,0.01198284142255783,0.99984,49992.0,0.06343436499238014,0.9815,9815.0,0.05565538456439972,0.9819,9819.0,16435.046139001846
204500,0.011982841340303422,0.99984,49992.0,0.06343436540365219,0.9815,9815.0,0.05565538421273231,0.9819,9819.0,16475.396324157715
205000,0.011982841145992278,0.99984,49992.0,0.06343436421155929,0.9815,9815.0,0.05565538522005081,0.9819,9819.0,16515.75943017006
205500,0.011982841311097146,0.99984,49992.0,0.06343436432480812,0.9815,9815.0,0.05565538499951363,0.9819,9819.0,16556.11533999443
206000,0.011982841227650642,0.99984,49992.0,0.06343436415195465,0.9815,9815.0,0.055655384707450864,0.9819,9819.0,16596.523674964905
206500,0.011982841262221336,0.99984,49992.0,0.06343436450362205,0.9815,9815.0,0.055655386072397235,0.9819,9819.0,16636.851147174835
207000,0.011982841112017632,0.99984,49992.0,0.06343436537981033,0.9815,9815.0,0.055655386078357696,0.9819,9819.0,16677.16757416725
207500,0.011982841174006461,0.99984,49992.0,0.0634343646287918,0.9815,9815.0,0.05565538418292999,0.9819,9819.0,16717.41027212143
208000,0.01198284108877182,0.99984,49992.0,0.06343436527252197,0.9815,9815.0,0.05565538532733917,0.9819,9819.0,16757.714194059372
208500,0.01198284108877182,0.99984,49992.0,0.06343436472415924,0.9815,9815.0,0.055655384087562564,0.9819,9819.0,16798.065756082535
209000,0.011982840967774392,0.99984,49992.0,0.06343436605930329,0.9815,9815.0,0.055655383610725404,0.9819,9819.0,16838.3579621315
209500,0.011982841106653213,0.99984,49992.0,0.06343436378240586,0.9815,9815.0,0.05565538418292999,0.9819,9819.0,16878.629591941833
210000,0.01198284108698368,0.99984,49992.0,0.06343436488509178,0.9815,9815.0,0.05565538429617882,0.9819,9819.0,16918.892163991928
210500,0.011982841032743455,0.99984,49992.0,0.06343436427116395,0.9815,9815.0,0.05565538492202759,0.9819,9819.0,16959.706110954285
211000,0.011982841058373451,0.99984,49992.0,0.06343436407446862,0.9815,9815.0,0.05565538474321365,0.9819,9819.0,17000.171240091324
211500,0.011982841154932975,0.99984,49992.0,0.0634343643784523,0.9815,9815.0,0.05565538439750672,0.9819,9819.0,17040.634973049164
212000,0.011982841056585312,0.99984,49992.0,0.06343436461687088,0.9815,9815.0,0.05565538409948349,0.9819,9819.0,17081.091444015503
212500,0.01198284108877182,0.99984,49992.0,0.06343436404466629,0.9815,9815.0,0.055655385529994966,0.9819,9819.0,17121.517379045486
213000,0.01198284103512764,0.99984,49992.0,0.06343436461091041,0.9815,9815.0,0.055655384492874146,0.9819,9819.0,17161.937811136246
213500,0.01198284114420414,0.99984,49992.0,0.06343436428308487,0.9815,9815.0,0.05565538322925568,0.9819,9819.0,17202.352401018143
214000,0.011982841163873673,0.99984,49992.0,0.06343436488509178,0.9815,9815.0,0.05565538375377655,0.9819,9819.0,17242.68329501152
214500,0.01198284124970436,0.99984,49992.0,0.06343436484336853,0.9815,9815.0,0.05565538395047188,0.9819,9819.0,17282.993844032288
215000,0.011982841211557389,0.99984,49992.0,0.06343436481952668,0.9815,9815.0,0.05565538539886475,0.9819,9819.0,17323.44909596443
215500,0.011982841126918792,0.99984,49992.0,0.06343436416983604,0.9815,9815.0,0.055655383944511416,0.9819,9819.0,17363.857923984528
216000,0.011982841017842293,0.99984,49992.0,0.0634343645453453,0.9815,9815.0,0.05565538368821144,0.9819,9819.0,17404.32130908966
216500,0.011982841024994851,0.99984,49992.0,0.06343436374664306,0.9815,9815.0,0.05565538426637649,0.9819,9819.0,17444.775333166122
217000,0.011982840991020203,0.99984,49992.0,0.06343436393141746,0.9815,9815.0,0.055655384081602095,0.9819,9819.0,17485.237895965576
217500,0.01198284114897251,0.99984,49992.0,0.06343436297774314,0.9815,9815.0,0.055655384075641634,0.9819,9819.0,17525.69418811798
218000,0.011982841284275054,0.99984,49992.0,0.06343436346054077,0.9815,9815.0,0.05565538476705551,0.9819,9819.0,17566.205718040466
218500,0.011982841244339943,0.99984,49992.0,0.06343436439037323,0.9815,9815.0,0.055655383640527724,0.9819,9819.0,17606.708749055862
219000,0.011982841019034386,0.99984,49992.0,0.06343436309099197,0.9815,9815.0,0.05565538533329964,0.9819,9819.0,17647.22002506256
219500,0.011982841159105301,0.99984,49992.0,0.06343436360359192,0.9815,9815.0,0.05565538448095322,0.9819,9819.0,17687.69880795479
220000,0.011982841144800187,0.99984,49992.0,0.06343436365723609,0.9815,9815.0,0.05565538448691368,0.9819,9819.0,17728.31364417076
220500,0.011982841290235519,0.99984,49992.0,0.06343436331152916,0.9815,9815.0,0.055655384087562564,0.9819,9819.0,17769.059412956238
221000,0.011982841129302979,0.99984,49992.0,0.0634343645453453,0.9815,9815.0,0.055655384665727614,0.9819,9819.0,17809.374370098114
221500,0.011982841073274613,0.99984,49992.0,0.06343436415195465,0.9815,9815.0,0.05565538547039032,0.9819,9819.0,17849.74729204178
222000,0.011982841108441352,0.99984,49992.0,0.06343436471819877,0.9815,9815.0,0.055655385226011274,0.9819,9819.0,17890.097368955612
222500,0.011982840995192527,0.99984,49992.0,0.06343436481952668,0.9815,9815.0,0.0556553855240345,0.9819,9819.0,17930.425606012344
223000,0.01198284098982811,0.99984,49992.0,0.06343436467647552,0.9815,9815.0,0.055655385631322864,0.9819,9819.0,17970.645462036133
223500,0.011982840889692306,0.99984,49992.0,0.0634343648314476,0.9815,9815.0,0.05565538553893566,0.9819,9819.0,18010.92606306076
224000,0.011982840878963471,0.99984,49992.0,0.06343436485528946,0.9815,9815.0,0.05565538527965545,0.9819,9819.0,18051.264230012894
224500,0.011982840935587883,0.99984,49992.0,0.06343436398506165,0.9815,9815.0,0.05565538595318794,0.9819,9819.0,18091.59539604187
225000,0.011982840836644172,0.99984,49992.0,0.06343436496257782,0.9815,9815.0,0.05565538536310196,0.9819,9819.0,18131.711140155792
225500,0.011982840920090675,0.99984,49992.0,0.0634343642294407,0.9815,9815.0,0.055655385130643845,0.9819,9819.0,18171.77987408638
226000,0.011982840881943702,0.99984,49992.0,0.0634343645453453,0.9815,9815.0,0.055655385625362395,0.9819,9819.0,18211.892034053802
226500,0.011982840968370437,0.99984,49992.0,0.06343436507880687,0.9815,9815.0,0.055655385702848434,0.9819,9819.0,18252.07195997238
227000,0.011982840995192527,0.99984,49992.0,0.06343436348438262,0.9815,9815.0,0.05565538499653339,0.9819,9819.0,18292.3405520916
227500,0.011982840934991837,0.99984,49992.0,0.06343436504900456,0.9815,9815.0,0.0556553852558136,0.9819,9819.0,18332.591762065887
228000,0.011982840991020203,0.99984,49992.0,0.06343436419963837,0.9815,9815.0,0.05565538523197174,0.9819,9819.0,18372.73360800743
228500,0.011982840923666953,0.99984,49992.0,0.06343436443805694,0.9815,9815.0,0.055655384528636935,0.9819,9819.0,18412.91341304779
229000,0.011982840982079506,0.99984,49992.0,0.06343436459898949,0.9815,9815.0,0.0556553850710392,0.9819,9819.0,18453.1237180233
229500,0.01198284104347229,0.99984,49992.0,0.06343436368703842,0.9815,9815.0,0.05565538555979729,0.9819,9819.0,18493.318920135498
230000,0.011982840978503228,0.99984,49992.0,0.06343436419963837,0.9815,9815.0,0.05565538599193096,0.9819,9819.0,18533.422877073288
230500,0.011982840962409973,0.99984,49992.0,0.06343436350822448,0.9815,9815.0,0.055655385172367094,0.9819,9819.0,18574.1609480381
231000,0.011982840970754624,0.99984,49992.0,0.06343436387777328,0.9815,9815.0,0.0556553857088089,0.9819,9819.0,18614.47757101059
231500,0.011982841022014619,0.99984,49992.0,0.06343436443805694,0.9815,9815.0,0.0556553854227066,0.9819,9819.0,18654.709228038788
232000,0.011982840910553932,0.99984,49992.0,0.06343436408638954,0.9815,9815.0,0.05565538475513458,0.9819,9819.0,18694.84570813179
232500,0.011982840961813927,0.99984,49992.0,0.0634343648672104,0.9815,9815.0,0.05565538538098335,0.9819,9819.0,18734.94302201271
233000,0.011982840965390205,0.99984,49992.0,0.06343436353206634,0.9815,9815.0,0.05565538538694382,0.9819,9819.0,18775.153937101364
233500,0.011982840968370437,0.99984,49992.0,0.06343436396121979,0.9815,9815.0,0.0556553850710392,0.9819,9819.0,18815.36175107956
234000,0.011982840939164161,0.99984,49992.0,0.06343436456918716,0.9815,9815.0,0.05565538519322872,0.9819,9819.0,18855.556193113327
234500,0.011982840943336487,0.99984,49992.0,0.06343436349630356,0.9815,9815.0,0.05565538474321365,0.9819,9819.0,18895.799045085907
235000,0.01198284097790718,0.99984,49992.0,0.06343436443805694,0.9815,9815.0,0.05565538572669029,0.9819,9819.0,18936.052903175354
235500,0.011982840954661369,0.99984,49992.0,0.06343436427116395,0.9815,9815.0,0.055655385106801986,0.9819,9819.0,18976.34294104576
236000,0.011982840979099274,0.99984,49992.0,0.0634343634366989,0.9815,9815.0,0.055655385035276415,0.9819,9819.0,19016.65499305725
236500,0.01198284088253975,0.99984,49992.0,0.06343436397314071,0.9815,9815.0,0.05565538495182991,0.9819,9819.0,19056.94295310974
237000,0.011982841002345085,0.99984,49992.0,0.06343436379432678,0.9815,9815.0,0.05565538534522057,0.9819,9819.0,19097.21600008011
237500,0.011982841076850891,0.99984,49992.0,0.06343436374664306,0.9815,9815.0,0.055655385172367094,0.9819,9819.0,19137.412884950638
238000,0.01198284098982811,0.99984,49992.0,0.06343436418175698,0.9815,9815.0,0.055655384629964826,0.9819,9819.0,19177.549123048782
238500,0.01198284096300602,0.99984,49992.0,0.06343436365127564,0.9815,9815.0,0.05565538468658924,0.9819,9819.0,19217.7007291317
239000,0.011982841019034386,0.99984,49992.0,0.06343436316251755,0.9815,9815.0,0.05565538438558579,0.9819,9819.0,19257.95504117012
239500,0.011982840917706489,0.99984,49992.0,0.06343436309099197,0.9815,9815.0,0.05565538456737995,0.9819,9819.0,19298.18980407715
240000,0.011982840968966483,0.99984,49992.0,0.06343436425328254,0.9815,9815.0,0.055655384135246275,0.9819,9819.0,19338.424649000168
240500,0.011982840932011605,0.99984,49992.0,0.06343436418175698,0.9815,9815.0,0.05565538427829742,0.9819,9819.0,19379.187512159348
241000,0.011982840874791146,0.99984,49992.0,0.06343436368703842,0.9815,9815.0,0.05565538465976715,0.9819,9819.0,19419.40474009514
241500,0.01198284095108509,0.99984,49992.0,0.06343436303138733,0.9815,9815.0,0.05565538429617882,0.9819,9819.0,19459.519479990005
242000,0.011982841010093689,0.99984,49992.0,0.06343436360359192,0.9815,9815.0,0.05565538432002068,0.9819,9819.0,19499.683833122253
242500,0.011982840991616249,0.99984,49992.0,0.06343436423540115,0.9815,9815.0,0.05565538440942764,0.9819,9819.0,19539.85915017128
243000,0.011982840903997422,0.99984,49992.0,0.06343436414897442,0.9815,9815.0,0.0556553846091032,0.9819,9819.0,19580.072515010834
243500,0.011982840974330902,0.99984,49992.0,0.06343436415195465,0.9815,9815.0,0.05565538432598114,0.9819,9819.0,19620.274134159088
244000,0.01198284088909626,0.99984,49992.0,0.06343436481952668,0.9815,9815.0,0.05565538456439972,0.9819,9819.0,19660.49876499176
244500,0.011982840850949288,0.99984,49992.0,0.06343436402082443,0.9815,9815.0,0.055655384719371793,0.9819,9819.0,19700.72948694229
245000,0.011982840953469276,0.99984,49992.0,0.06343436416983604,0.9815,9815.0,0.05565538425445556,0.9819,9819.0,19740.99025797844
245500,0.011982840950489045,0.99984,49992.0,0.06343436472415924,0.9815,9815.0,0.05565538500547409,0.9819,9819.0,19781.20868206024
246000,0.011982840922474862,0.99984,49992.0,0.0634343641012907,0.9815,9815.0,0.05565538439750672,0.9819,9819.0,19821.500643014908
246500,0.01198284100472927,0.99984,49992.0,0.0634343648314476,0.9815,9815.0,0.05565538368821144,0.9819,9819.0,19861.773651123047
247000,0.01198284096956253,0.99984,49992.0,0.06343436331748963,0.9815,9815.0,0.055655385035276415,0.9819,9819.0,19901.970607042313
247500,0.01198284097969532,0.99984,49992.0,0.06343436375260353,0.9815,9815.0,0.055655384558439255,0.9819,9819.0,19942.196587085724
248000,0.011982840973734856,0.99984,49992.0,0.06343436421155929,0.9815,9815.0,0.055655384719371793,0.9819,9819.0,19982.42097711563
248500,0.01198284098803997,0.99984,49992.0,0.06343436448574066,0.9815,9815.0,0.0556553842484951,0.9819,9819.0,20022.62019109726
249000,0.011982840916514397,0.99984,49992.0,0.06343436399698257,0.9815,9815.0,0.05565538440644741,0.9819,9819.0,20062.8368639946
249500,0.011982840876579285,0.99984,49992.0,0.063434365016222,0.9815,9815.0,0.05565538448691368,0.9819,9819.0,20103.007738113403
250000,0.01198284097790718,0.99984,49992.0,0.06343436452746391,0.9815,9815.0,0.055655384188890454,0.9819,9819.0,20143.144760131836
250500,0.011982840939164161,0.99984,49992.0,0.06343436408042907,0.9815,9815.0,0.05565538430213928,0.9819,9819.0,20183.74949812889
251000,0.011982840927243233,0.99984,49992.0,0.06343436484336853,0.9815,9815.0,0.05565538368821144,0.9819,9819.0,20223.81005215645
251500,0.011982840925455093,0.99984,49992.0,0.06343436499834061,0.9815,9815.0,0.05565538427829742,0.9819,9819.0,20264.008795022964
252000,0.01198284100830555,0.99984,49992.0,0.06343436433076859,0.9815,9815.0,0.055655384635925294,0.9819,9819.0,20304.167531967163
252500,0.011982840906977654,0.99984,49992.0,0.06343436406254768,0.9815,9815.0,0.05565538439750672,0.9819,9819.0,20344.339488983154
253000,0.011982840952277184,0.99984,49992.0,0.06343436441421509,0.9815,9815.0,0.05565538425445556,0.9819,9819.0,20384.66762804985
253500,0.01198284097135067,0.99984,49992.0,0.06343436515331269,0.9815,9815.0,0.05565538417696953,0.9819,9819.0,20424.915750026703
254000,0.01198284099817276,0.99984,49992.0,0.0634343641936779,0.9815,9815.0,0.05565538467168808,0.9819,9819.0,20465.08871102333
254500,0.01198284088909626,0.99984,49992.0,0.0634343643784523,0.9815,9815.0,0.055655384594202044,0.9819,9819.0,20505.36947107315
255000,0.011982840985059738,0.99984,49992.0,0.06343436413407326,0.9815,9815.0,0.055655384707450864,0.9819,9819.0,20545.579413175583
255500,0.011982840938568115,0.99984,49992.0,0.06343436406254768,0.9815,9815.0,0.055655384504795076,0.9819,9819.0,20585.847531080246
256000,0.011982840999960899,0.99984,49992.0,0.06343436418175698,0.9815,9815.0,0.05565538475513458,0.9819,9819.0,20626.548201084137
256500,0.011982840920090675,0.99984,49992.0,0.06343436432480812,0.9815,9815.0,0.05565538440942764,0.9819,9819.0,20667.260097026825
257000,0.011982840941548348,0.99984,49992.0,0.06343436357975006,0.9815,9815.0,0.05565538447499275,0.9819,9819.0,20707.962185144424
257500,0.011982840957045555,0.99984,49992.0,0.063434363925457,0.9815,9815.0,0.05565538477301597,0.9819,9819.0,20748.64094901085
258000,0.011982840917706489,0.99984,49992.0,0.06343436393737793,0.9815,9815.0,0.055655384492874146,0.9819,9819.0,20789.351889133453
258500,0.01198284089565277,0.99984,49992.0,0.06343436436653137,0.9815,9815.0,0.05565538483262062,0.9819,9819.0,20830.01410508156
259000,0.011982840942740441,0.99984,49992.0,0.0634343643784523,0.9815,9815.0,0.05565538485050201,0.9819,9819.0,20870.648739099503
259500,0.011982840974330902,0.99984,49992.0,0.06343436368703842,0.9815,9815.0,0.05565538437366486,0.9819,9819.0,20911.235689163208
260000,0.011982840934991837,0.99984,49992.0,0.06343436435461045,0.9815,9815.0,0.05565538480877876,0.9819,9819.0,20951.971071958542
260500,0.011982840991616249,0.99984,49992.0,0.06343436313271522,0.9815,9815.0,0.05565538383722305,0.9819,9819.0,20993.122993946075
261000,0.011982840965390205,0.99984,49992.0,0.06343436439037323,0.9815,9815.0,0.0556553848862648,0.9819,9819.0,21033.80610513687
261500,0.011982840933799744,0.99984,49992.0,0.06343436435461045,0.9815,9815.0,0.05565538415312767,0.9819,9819.0,21074.48646903038
262000,0.011982840947508813,0.99984,49992.0,0.06343436520099639,0.9815,9815.0,0.055655384558439255,0.9819,9819.0,21115.160002946854
262500,0.011982841030359268,0.99984,49992.0,0.06343436440229416,0.9815,9815.0,0.05565538430213928,0.9819,9819.0,21155.829226970673
263000,0.011982840954661369,0.99984,49992.0,0.06343436460494994,0.9815,9815.0,0.055655384641885755,0.9819,9819.0,21196.34375
263500,0.011982841007709502,0.99984,49992.0,0.06343436450958252,0.9815,9815.0,0.055655384719371793,0.9819,9819.0,21236.984094142914
264000,0.01198284095942974,0.99984,49992.0,0.06343436412811279,0.9815,9815.0,0.05565538437962532,0.9819,9819.0,21277.673231124878
264500,0.011982840974926948,0.99984,49992.0,0.0634343642771244,0.9815,9815.0,0.05565538451075554,0.9819,9819.0,21318.339140176773
265000,0.011982841007709502,0.99984,49992.0,0.06343436524868011,0.9815,9815.0,0.055655384635925294,0.9819,9819.0,21358.95903801918
265500,0.011982841029167175,0.99984,49992.0,0.06343436443209648,0.9815,9815.0,0.05565538420677185,0.9819,9819.0,21399.53419804573
266000,0.01198284097790718,0.99984,49992.0,0.06343436414003373,0.9815,9815.0,0.05565538384914398,0.9819,9819.0,21440.089804172516
266500,0.011982840993404388,0.99984,49992.0,0.0634343639910221,0.9815,9815.0,0.055655385148525235,0.9819,9819.0,21480.638815164566
267000,0.011982840961813927,0.99984,49992.0,0.06343436478376388,0.9815,9815.0,0.05565538387298584,0.9819,9819.0,21521.317959070206
267500,0.011982840995788575,0.99984,49992.0,0.06343436387181282,0.9815,9815.0,0.05565538431406021,0.9819,9819.0,21561.99475002289
268000,0.011982841030955314,0.99984,49992.0,0.06343436418771743,0.9815,9815.0,0.05565538448095322,0.9819,9819.0,21602.65274000168
268500,0.011982840958833695,0.99984,49992.0,0.06343436517119408,0.9815,9815.0,0.05565538449883461,0.9819,9819.0,21643.332409143448
269000,0.01198284096479416,0.99984,49992.0,0.06343436452746391,0.9815,9815.0,0.055655384159088134,0.9819,9819.0,21684.007974147797
269500,0.011982840992808342,0.99984,49992.0,0.0634343642950058,0.9815,9815.0,0.05565538399219513,0.9819,9819.0,21724.70481610298
270000,0.011982840992808342,0.99984,49992.0,0.0634343646287918,0.9815,9815.0,0.05565538396835327,0.9819,9819.0,21765.332317113876
270500,0.011982840985059738,0.99984,49992.0,0.06343436387777328,0.9815,9815.0,0.05565538502931595,0.9819,9819.0,21806.525421142578
271000,0.011982840942144394,0.99984,49992.0,0.06343436428308487,0.9815,9815.0,0.05565538426041603,0.9819,9819.0,21847.29984498024
271500,0.011982840979099274,0.99984,49992.0,0.06343436431884765,0.9815,9815.0,0.0556553847849369,0.9819,9819.0,21888.058051109314
272000,0.011982840975522996,0.99984,49992.0,0.0634343636751175,0.9815,9815.0,0.05565538467168808,0.9819,9819.0,21928.89143013954
272500,0.011982840985059738,0.99984,49992.0,0.06343436424732209,0.9815,9815.0,0.055655384454131124,0.9819,9819.0,21969.682064056396
273000,0.011982840984463691,0.99984,49992.0,0.06343436401486396,0.9815,9815.0,0.05565538493394852,0.9819,9819.0,22010.408488988876
273500,0.011982840968966483,0.99984,49992.0,0.06343436410427093,0.9815,9815.0,0.055655384087562564,0.9819,9819.0,22051.22318005562
274000,0.011982840966582298,0.99984,49992.0,0.06343436473011971,0.9815,9815.0,0.0556553847849369,0.9819,9819.0,22091.95678305626
274500,0.011982841019630432,0.99984,49992.0,0.0634343636393547,0.9815,9815.0,0.055655383986234666,0.9819,9819.0,22132.695199012756
275000,0.011982841010689735,0.99984,49992.0,0.06343436537384987,0.9815,9815.0,0.05565538424253464,0.9819,9819.0,22173.513193130493
275500,0.011982841014266015,0.99984,49992.0,0.06343436409831046,0.9815,9815.0,0.055655384400486944,0.9819,9819.0,22214.362750053406
